,0,1,2,3,4,5,6,7,8,9
2017-10-17 06:00:00,-1133.6507034899998,8308.024953650123,5600.0,5559.0,5679.4,5623.652647578665,5520.0,14145.0,46653712.27238683,-6346951.401046872
2017-10-21 06:00:00,794.0256777399992,8629.871122120228,6077.9,6112.9,6140.0,6088.258564751113,6025.6,14548.0,52564937.55766475,4897044.820495603
2017-12-09 18:00:00,1928.5840384300295,23087.21370442987,13560.0,14661.0,14851.0,14224.468958971765,13540.0,72934.0,327499233.1951892,27577312.903362885
2017-12-22 00:00:00,-3578.8681418502956,42743.251425064926,15645.0,13865.0,15842.429995299997,14261.345005468447,13005.0,117268.0,606646921.2607554,-50974749.32027598
2018-01-05 06:00:00,2347.6819360200116,18620.618547580736,15009.0,16104.0,16242.0,15655.810957896263,14817.0,54329.0,292964092.13629186,37009911.039335005
2018-01-12 12:00:00,-1309.6361756699819,9156.556360311237,13939.0,13561.0,14081.0,13755.674033394416,13370.0,38735.0,126021842.32335655,-17843551.904527202
2018-01-17 12:00:00,-5132.898854980062,40787.89877477652,9895.8,10048.0,10479.0,9855.627678048191,9231.1,107122.0,400649031.6024774,-49352983.349592656
2018-01-19 06:00:00,-1214.2910617999878,13480.039064341649,11188.0,11569.0,11733.0,11440.930449599487,10912.0,46420.0,154179339.25538886,-13787698.277950687
2018-02-05 06:00:00,-6850.282487340149,25324.564660560154,8200.2,7584.0,8346.8,7872.1874909256885,7520.0,52961.0,198687108.7644222,-53143886.6147162
2018-02-23 00:00:00,-4956.5090878100555,20996.706121570907,9826.4,9812.9,9999.0,9755.30852310986,9583.1,36130.0,204496352.80322033,-47843378.5400167
2017-02-14 00:00:00,523.3120990499995,2506.698080009992,996.52,1002.9,1006.8,998.0744949494888,988.6,2574.0,2503741.795611155,524780.3246906655
2017-02-16 06:00:00,310.3265697399991,1501.5602685199972,1026.4,1027.7,1029.0,1026.0232658959592,1022.8,1384.0,1540775.4424401864,319105.97553179716
2017-02-24 00:00:00,2067.0875128299917,9343.007319970118,1189.5,1212.0,1222.4,1202.5041399999993,1180.0,5000.0,11226069.973900901,2487297.8261244106
2017-02-26 06:00:00,563.1624204699999,2297.673917489991,1155.6,1171.1,1179.5,1167.6884344146665,1147.7,2127.0,2683876.1557715544,660683.217063597
2017-03-09 18:00:00,-99.12411273999952,3341.768830520016,1200.9,1190.4,1203.9,1196.6269035532946,1183.4,3349.0,3998059.9590860554,-114925.65753767404
2017-03-12 00:00:00,18.80329473000016,2597.333885870006,1172.5,1175.0,1185.0,1176.0931247426904,1167.1,2429.0,3057463.177358984,25099.941336749427
2017-03-12 12:00:00,2257.9564375900013,10141.0943029101,1176.0,1221.0,1232.1,1204.4220505362532,1170.2,5501.0,12247799.959629102,2739704.803297272
2017-03-17 06:00:00,-2658.2782020200066,17322.813429700338,1138.8,1146.2,1149.8,1113.9856422114556,1085.4,14271.0,19303393.13847995,-2922747.959033156
2017-05-21 06:00:00,254.73844823999937,3188.42837432,2067.1,2082.9,2099.1,2076.452380345813,2046.1,4399.0,6628683.046049169,535362.9419169767
2017-05-22 00:00:00,-634.6627730700067,7946.24097499015,2027.0,2134.0,2134.0,2056.5303885703897,2006.9,13360.0,16379839.579559414,-1230248.2720497837
2017-05-24 18:00:00,-259.9917548700019,8928.651208370527,2377.8,2395.5,2444.9,2403.9283053646795,2351.0,20776.0,21444079.480955463,-596688.5787899096
2017-06-07 18:00:00,-1477.481653450003,9928.719169410231,2778.7,2644.0,2782.6,2680.72989074035,2600.1,14889.0,26557442.73257927,-3962301.0549555253
2017-06-20 06:00:00,-151.81904507000075,1697.6726093499951,2594.4,2600.6,2604.9,2589.903138249426,2568.2,4610.0,4396103.732813644,-390654.5265540632
2017-06-25 18:00:00,-1107.412515140011,8683.141312140055,2551.9,2483.3,2558.2,2451.9676389079787,2368.3,14971.0,21236406.09820493,-2689606.2438016576
2017-07-13 18:00:00,-112.63124755000128,3539.7328887300346,2302.5,2330.1,2341.3,2322.9969297713155,2298.1,6743.0,8212895.747013334,-258841.5520962498
2017-07-26 00:00:00,-526.9552000199994,8105.218942160184,2560.9,2466.1,2612.0,2525.9333646155246,2438.1,10485.0,20435476.845118005,-1255428.1753018708
2017-08-02 00:00:00,577.2019897699997,4008.0468658900077,2731.9,2742.8,2755.7,2727.2499188311585,2684.3,4928.0,10932059.603060381,1584723.1080253066
2017-08-15 00:00:00,1474.8841353100029,10274.798334950157,4321.0,4371.3,4430.0,4364.335037744829,4311.2,19072.0,44832118.28466699,6436363.802114139
2017-08-25 18:00:00,-529.547041270002,9847.937467350357,4419.0,4351.5,4446.0,4343.1639311035005,4250.0,13716.0,42655792.121493444,-2337290.9485127553
2017-08-31 06:00:00,815.4608205199984,4658.673831940039,4623.8,4695.2,4699.9,4630.822206539628,4590.2,8502.0,21609890.58623979,3815245.8997424846
2017-09-06 18:00:00,-855.9448583400026,6736.316767260223,4624.4,4595.8,4625.0,4575.591803803844,4520.1,12331.0,30830453.105355337,-3919943.5555223483
2017-10-13 06:00:00,187.13092109999968,20007.234087460132,5523.1,5653.4,5756.9,5641.797633074266,5444.0,27257.0,112907821.54222436,1148718.0671217095
2017-10-17 12:00:00,167.25176676000032,8660.5222892603,5559.0,5611.2,5641.8,5577.040095837104,5511.0,16695.0,48268089.739731275,948531.0316921514
2017-11-19 00:00:00,-315.2337069899995,4217.87781917005,7773.2,7744.6,7840.0,7786.17216298962,7728.4,11154.0,32828470.381184377,-2431047.6699464237
2017-11-10 12:00:00,-3598.319661999973,30066.28237947872,6842.0,6716.0,6921.0,6776.762156016362,6624.0,48225.0,203629171.93446532,-24035092.68898893
2017-12-12 18:00:00,-743.1217406700084,13349.52438453122,17314.0,16972.0,17579.0,17208.46286643818,16800.0,50925.0,229962275.36251044,-12282101.016443372
2018-01-03 00:00:00,-651.8090619699909,9179.314504851041,14717.0,15089.0,15249.0,14946.369755040378,14692.0,36666.0,137269171.8487975,-9637359.061724626
2017-12-21 12:00:00,-4468.215405809954,28324.849340471108,16568.0,15303.0,16775.0,15776.367306072832,14801.0,94970.0,444284086.46562517,-68723165.32753588
2017-12-23 06:00:00,1043.373166829982,13098.438782331341,13562.0,14705.0,14710.0,13912.608804148278,13043.467947,52211.0,183180063.2064209,16068395.82525983
2018-01-28 18:00:00,160.17635948999845,4001.3073799699755,11791.0,11828.0,11940.0,11854.511649243048,11717.0,15409.0,47430720.50295758,1933505.5736853082
2018-02-12 18:00:00,1311.7875065500198,13419.064908631062,8768.3,8902.9,9000.0,8832.769594727222,8627.1,31523.0,118819924.5281355,11825095.842508262
2018-03-04 12:00:00,1104.9068882299728,6356.6156451704455,11144.0,11125.0,11239.0,11149.885808435232,11076.0,16557.0,70977808.14953308,12398608.585751534
2017-02-13 06:00:00,230.5727114199999,447.2207316799995,985.5,990.91,991.7,988.729765494139,985.2,597.0,442256.595974515,228441.94306237553
2017-02-17 00:00:00,135.62013601999965,1750.5835246599947,1037.2,1039.3,1046.0,1040.2752238805967,1034.4,1675.0,1820856.624909201,144160.88638700807
2017-02-23 12:00:00,1781.0642679699974,7165.286216710064,1144.6,1158.1,1160.0,1153.4209230769254,1144.5,3900.0,8263509.91073867,2056021.9123432324
2017-02-25 18:00:00,-105.30297709000256,2730.3784497901115,1144.3,1153.0,1158.0,1151.6631596752404,1141.6,2956.0,3144918.5097101494,-120756.83588985096
2017-03-01 12:00:00,2809.0390712000312,12691.602596880288,1201.5,1224.3,1236.4,1220.4815785683638,1201.0,6943.0,15487313.403283672,3431056.2965556188
2017-03-17 12:00:00,-520.8269830899998,10686.876360530145,1146.4,1133.2,1160.0,1148.824940824716,1133.1,8027.0,12275885.632150805,-582045.4124554758
2017-05-14 06:00:00,-115.7514104399996,2903.054445699998,1825.8,1818.5,1852.4,1831.3485487472187,1807.1,4031.0,5316888.447977658,-198739.85769579886
2017-05-16 18:00:00,-97.94774456999926,1992.5887430499893,1790.1,1786.2,1793.2,1784.7171482264462,1767.3,4257.0,3556353.313064443,-173072.3656166575
2017-06-15 06:00:00,-1239.9276054399984,15437.260884660072,2238.6,2232.3,2380.0,2257.997719404289,2103.1,19184.0,34729632.619006395,-2625024.008532111
2017-06-19 06:00:00,-657.4389151099999,3886.0076858500156,2563.0,2505.0,2577.9,2541.4631934581325,2480.0,8009.0,9862568.768621398,-1670738.8696820457
2017-07-06 06:00:00,-452.04549196999847,2775.3703809300146,2571.7,2565.5,2594.7,2573.99322439109,2546.0,6200.0,7134781.68011577,-1157356.602476759
2017-07-07 12:00:00,-482.856930930012,6237.332475230183,2488.4,2519.9,2520.0,2491.311126531918,2455.5,12262.0,15523541.292641241,-1191653.7508624932
2017-07-08 00:00:00,-1039.779325000002,2632.5408826000053,2479.4,2463.4,2488.2,2461.0209754935922,2442.4,6440.0,6476775.294847059,-2555970.35755032
2017-07-27 12:00:00,745.7757051300017,7286.652492430056,2576.1,2578.7,2586.7,2556.181840419056,2525.0,10008.0,18623608.81473488,1926578.29724447
